Consumption,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Holiday,Precip (in),Max Air Temp (F),Min Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Wind Speed (mph),Consumption_t1,Consumption_t2,Consumption_t3,Consumption_t4,Consumption_t5,Consumption_t6,Consumption_t7,Consumption_t14,Consumption_t21,Consumption_t28
1116292.114208194,0,0,0,0,1,0,0,0,0,87.6,51.4,50,10,2.9,1146991.1188813867,1156523.2456339716,1107698.0445984013,1010813.5729168176,1022737.0721367688,1099857.4877158287,1109485.3651177576,1256112.4487439387,1164949.901217802,1317112.1204280143
1187577.7993980488,0,0,0,0,0,1,0,0,0,90.4,50.6,47,10,3,1116292.114208194,1146991.1188813867,1156523.2456339716,1107698.0445984013,1010813.5729168176,1022737.0721367688,1099857.4877158287,1249523.158354786,1130347.63628514,1322194.2357523367
1109703.4970657944,0,0,0,0,0,0,1,0,0,91.1,56.7,43,9,3.6,1187577.7993980488,1116292.114208194,1146991.1188813867,1156523.2456339716,1107698.0445984013,1010813.5729168176,1022737.0721367688,1221992.9765385159,1186423.4056318952,1309852.351077869
1208938.6471887731,1,0,0,0,0,0,0,0,0,87.4,56.1,64,18,3.5,1109703.4970657944,1187577.7993980488,1116292.114208194,1146991.1188813867,1156523.2456339716,1107698.0445984013,1010813.5729168176,1199171.7069297112,1228350.5952393732,1305852.6669223027
1133165.6975836456,0,1,0,0,0,0,0,0,0,82.1,53.2,70,29,2.8,1208938.6471887731,1109703.4970657944,1187577.7993980488,1116292.114208194,1146991.1188813867,1156523.2456339716,1107698.0445984013,1177434.0653727793,1251030.3334196163,1238257.0471867372
1139961.8243364203,0,0,1,0,0,0,0,0,0,94.5,52.1,69,10,2.6,1133165.6975836456,1208938.6471887731,1109703.4970657944,1187577.7993980488,1116292.114208194,1146991.1188813867,1156523.2456339716,1147250.992128122,1264121.76614598,1239481.7578360029
1135739.4451159344,0,0,0,1,0,0,0,0,0.05,92.8,56.6,38,11,2.9,1139961.8243364203,1133165.6975836456,1208938.6471887731,1109703.4970657944,1187577.7993980488,1116292.114208194,1146991.1188813867,1143101.3235569815,1259532.5422501948,1174844.5339443877
1051421.7225243873,0,0,0,0,1,0,0,0,0.01,82.9,53.5,90,19,6,1135739.4451159344,1139961.8243364203,1133165.6975836456,1208938.6471887731,1109703.4970657944,1187577.7993980488,1116292.114208194,1109485.3651177576,1256112.4487439387,1164949.901217802
786193.3215038448,0,0,0,0,0,1,0,0,0.57,55.9,42.9,89,60,5.2,1051421.7225243873,1135739.4451159344,1139961.8243364203,1133165.6975836456,1208938.6471887731,1109703.4970657944,1187577.7993980488,1099857.4877158287,1249523.158354786,1130347.63628514
797851.0378666716,0,0,0,0,0,0,1,0,0.32,56.6,44,88,47,5.1,786193.3215038448,1051421.7225243873,1135739.4451159344,1139961.8243364203,1133165.6975836456,1208938.6471887731,1109703.4970657944,1022737.0721367688,1221992.9765385159,1186423.4056318952
935025.1386363663,1,0,0,0,0,0,0,0,0,61.2,36.9,94,34,2.6,797851.0378666716,786193.3215038448,1051421.7225243873,1135739.4451159344,1139961.8243364203,1133165.6975836456,1208938.6471887731,1010813.5729168176,1199171.7069297112,1228350.5952393732
907909.9760408468,0,1,0,0,0,0,0,0,0,67.1,37.3,80,19,2.4,935025.1386363663,797851.0378666716,786193.3215038448,1051421.7225243873,1135739.4451159344,1139961.8243364203,1133165.6975836456,1107698.0445984013,1177434.0653727793,1251030.3334196163
934828.7750000164,0,0,1,0,0,0,0,1,0.02,68.8,39.4,76,18,2.6,907909.9760408468,935025.1386363663,797851.0378666716,786193.3215038448,1051421.7225243873,1135739.4451159344,1139961.8243364203,1156523.2456339716,1147250.992128122,1264121.76614598
919939.1001958556,0,0,0,1,0,0,0,0,0,71.8,41.5,77,23,2.4,934828.7750000164,907909.9760408468,935025.1386363663,797851.0378666716,786193.3215038448,1051421.7225243873,1135739.4451159344,1146991.1188813867,1143101.3235569815,1259532.5422501948
923978.1318838868,0,0,0,0,1,0,0,0,0,68.9,40.9,78,28,2.9,919939.1001958556,934828.7750000164,907909.9760408468,935025.1386363663,797851.0378666716,786193.3215038448,1051421.7225243873,1116292.114208194,1109485.3651177576,1256112.4487439387
947253.2446095432,0,0,0,0,0,1,0,0,0,72.9,42.2,88,32,2.7,923978.1318838868,919939.1001958556,934828.7750000164,907909.9760408468,935025.1386363663,797851.0378666716,786193.3215038448,1187577.7993980488,1099857.4877158287,1249523.158354786
982670.0633083824,0,0,0,0,0,0,1,0,0,85.4,46.8,59,9,2.7,947253.2446095432,923978.1318838868,919939.1001958556,934828.7750000164,907909.9760408468,935025.1386363663,797851.0378666716,1109703.4970657944,1022737.0721367688,1221992.9765385159
990118.3417494235,1,0,0,0,0,0,0,0,0,90.7,49.1,54,10,2.7,982670.0633083824,947253.2446095432,923978.1318838868,919939.1001958556,934828.7750000164,907909.9760408468,935025.1386363663,1208938.6471887731,1010813.5729168176,1199171.7069297112
1024436.57135743,0,1,0,0,0,0,0,0,0,82.7,50.2,54,12,3,990118.3417494235,982670.0633083824,947253.2446095432,923978.1318838868,919939.1001958556,934828.7750000164,907909.9760408468,1133165.6975836456,1107698.0445984013,1177434.0653727793
983864.10382778,0,0,1,0,0,0,0,0,0,74,47.8,75,20,3,1024436.57135743,990118.3417494235,982670.0633083824,947253.2446095432,923978.1318838868,919939.1001958556,934828.7750000164,1139961.8243364203,1156523.2456339716,1147250.992128122
969343.7422703468,0,0,0,1,0,0,0,0,0.04,75.1,45.9,89,33,2,983864.10382778,1024436.57135743,990118.3417494235,982670.0633083824,947253.2446095432,923978.1318838868,919939.1001958556,1135739.4451159344,1146991.1188813867,1143101.3235569815
976389.0451270004,0,0,0,0,1,0,0,0,0,80.2,47.7,76,13,2.6,969343.7422703468,983864.10382778,1024436.57135743,990118.3417494235,982670.0633083824,947253.2446095432,923978.1318838868,1051421.7225243873,1116292.114208194,1109485.3651177576
1020322.3604486248,0,0,0,0,0,1,0,0,0.02,82.2,47.6,61,14,2.7,976389.0451270004,969343.7422703468,983864.10382778,1024436.57135743,990118.3417494235,982670.0633083824,947253.2446095432,786193.3215038448,1187577.7993980488,1099857.4877158287
