Consumption,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Holiday,Precip (in),Max Air Temp (F),Min Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Wind Speed (mph),Consumption_t1,Consumption_t2,Consumption_t3,Consumption_t4,Consumption_t5,Consumption_t6,Consumption_t7,Consumption_t14,Consumption_t21,Consumption_t28
1205458.3355007032,0,0,0,0,1,0,0,0,0.01,82.9,53.5,90,19,6,1316665.0845838897,1341329.7786081508,1296212.6710788163,1319455.3183499295,1333591.7048424543,1329447.4222453395,1377109.0284757959,1247255.1396536448,1397937.6373055184,1374546.8757487012
852725.8098109128,0,0,0,0,0,1,0,0,0.57,55.9,42.9,89,60,5.2,1205458.3355007032,1316665.0845838897,1341329.7786081508,1296212.6710788163,1319455.3183499295,1333591.7048424543,1329447.4222453395,1217706.7136816708,1592578.28560369,1351226.80510097
817171.9479951999,0,0,0,0,0,0,1,0,0.32,56.6,44,88,47,5.1,852725.8098109128,1205458.3355007032,1316665.0845838897,1341329.7786081508,1296212.6710788163,1319455.3183499295,1333591.7048424543,1140914.1692714193,1484897.1801566223,1396033.0970459103
849849.9240968268,1,0,0,0,0,0,0,0,0,61.2,36.9,94,34,2.6,817171.9479951999,852725.8098109128,1205458.3355007032,1316665.0845838897,1341329.7786081508,1296212.6710788163,1319455.3183499295,1099397.4357678087,1321280.6399082444,1402690.2357467469
804026.5059181908,0,1,0,0,0,0,0,0,0,67.1,37.3,80,19,2.4,849849.9240968268,817171.9479951999,852725.8098109128,1205458.3355007032,1316665.0845838897,1341329.7786081508,1296212.6710788163,1286759.9874431093,1341282.2773094529,1404730.6222401115
840031.8170845216,0,0,1,0,0,0,0,1,0.02,68.8,39.4,76,18,2.6,804026.5059181908,849849.9240968268,817171.9479951999,852725.8098109128,1205458.3355007032,1316665.0845838897,1341329.7786081508,1321942.6658822244,1308417.6622468,1447564.3011981759
901339.1625348096,0,0,0,1,0,0,0,0,0,71.8,41.5,77,23,2.4,840031.8170845216,804026.5059181908,849849.9240968268,817171.9479951999,852725.8098109128,1205458.3355007032,1316665.0845838897,1319139.7900382632,1281561.1760148988,1458609.66223637
900306.5516257904,0,0,0,0,1,0,0,0,0,68.9,40.9,78,28,2.9,901339.1625348096,840031.8170845216,804026.5059181908,849849.9240968268,817171.9479951999,852725.8098109128,1205458.3355007032,1377109.0284757959,1247255.1396536448,1397937.6373055184
1001116.425904504,0,0,0,0,0,1,0,0,0,72.9,42.2,88,32,2.7,900306.5516257904,901339.1625348096,840031.8170845216,804026.5059181908,849849.9240968268,817171.9479951999,852725.8098109128,1329447.4222453395,1217706.7136816708,1592578.28560369
1070752.4321334343,0,0,0,0,0,0,1,0,0,85.4,46.8,59,9,2.7,1001116.425904504,900306.5516257904,901339.1625348096,840031.8170845216,804026.5059181908,849849.9240968268,817171.9479951999,1333591.7048424543,1140914.1692714193,1484897.1801566223
1076816.8892758703,1,0,0,0,0,0,0,0,0,90.7,49.1,54,10,2.7,1070752.4321334343,1001116.425904504,900306.5516257904,901339.1625348096,840031.8170845216,804026.5059181908,849849.9240968268,1319455.3183499295,1099397.4357678087,1321280.6399082444
1214857.0097857649,0,1,0,0,0,0,0,0,0,82.7,50.2,54,12,3,1076816.8892758703,1070752.4321334343,1001116.425904504,900306.5516257904,901339.1625348096,840031.8170845216,804026.5059181908,1296212.6710788163,1286759.9874431093,1341282.2773094529
1102554.140183174,0,0,1,0,0,0,0,0,0,74,47.8,75,20,3,1214857.0097857649,1076816.8892758703,1070752.4321334343,1001116.425904504,900306.5516257904,901339.1625348096,840031.8170845216,1341329.7786081508,1321942.6658822244,1308417.6622468
1092199.7547293475,0,0,0,1,0,0,0,0,0.04,75.1,45.9,89,33,2,1102554.140183174,1214857.0097857649,1076816.8892758703,1070752.4321334343,1001116.425904504,900306.5516257904,901339.1625348096,1316665.0845838897,1319139.7900382632,1281561.1760148988
