Consumption,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Holiday,Precip (in),Max Air Temp (F),Min Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Wind Speed (mph),Consumption_t1,Consumption_t2,Consumption_t3,Consumption_t4,Consumption_t5,Consumption_t6,Consumption_t7,Consumption_t14,Consumption_t21,Consumption_t28
1847119.7172743252,1,0,0,0,0,0,0,0,0.05,66.3,44.2,89,42,2.9,1814361.9240298467,1793423.501174158,1784862.2710448825,1803918.5203942084,1730719.7671525383,1822437.8928604547,1870273.3463636264,1656752.3157291035,2087625.151023857,1909926.0840232105
1790657.8035120124,0,1,0,0,0,0,0,0,0,74.8,44.9,89,16,2.6,1847119.7172743252,1814361.9240298467,1793423.501174158,1784862.2710448825,1803918.5203942084,1730719.7671525383,1822437.8928604547,1524809.4170369676,2005203.665315295,2005317.5188217808
1759331.033644058,0,0,1,0,0,0,0,0,0.04,69.1,42.2,83,25,2.9,1790657.8035120124,1847119.7172743252,1814361.9240298467,1793423.501174158,1784862.2710448825,1803918.5203942084,1730719.7671525383,1588628.197292276,2019254.1754441895,2011702.3666135452
1791817.8824729708,0,0,0,1,0,0,0,1,0,64.9,39.9,87,13,6.3,1759331.033644058,1790657.8035120124,1847119.7172743252,1814361.9240298467,1793423.501174158,1784862.2710448825,1803918.5203942084,1577793.03885147,1964934.607655754,2008675.8980423268
1729786.8715681876,0,0,0,0,1,0,0,0,0.04,68.3,40.6,44,9,3.9,1791817.8824729708,1759331.033644058,1790657.8035120124,1847119.7172743252,1814361.9240298467,1793423.501174158,1784862.2710448825,1592852.745863411,1905459.3162313127,1989496.9681735288
1731473.2798797588,0,0,0,0,0,1,0,0,0,72.7,37.1,50,9,2.5,1729786.8715681876,1791817.8824729708,1759331.033644058,1790657.8035120124,1847119.7172743252,1814361.9240298467,1793423.501174158,1733117.9468926315,1454241.1136652448,2022353.6538855329
1751585.7785796607,0,0,0,0,0,0,1,0,0.04,77.6,38.6,50,7,2.6,1731473.2798797588,1729786.8715681876,1791817.8824729708,1759331.033644058,1790657.8035120124,1847119.7172743252,1814361.9240298467,1813037.348445523,1410003.6404215635,1976104.3697329003
1993509.2196018216,1,0,0,0,0,0,0,0,0,79.1,43.6,42,8,2.9,1751585.7785796607,1731473.2798797588,1729786.8715681876,1791817.8824729708,1759331.033644058,1790657.8035120124,1847119.7172743252,1870273.3463636264,1656752.3157291035,2087625.151023857
1773479.68818853,0,1,0,0,0,0,0,0,0,81.8,41.2,45,8,2.8,1993509.2196018216,1751585.7785796607,1731473.2798797588,1729786.8715681876,1791817.8824729708,1759331.033644058,1790657.8035120124,1822437.8928604547,1524809.4170369676,2005203.665315295
1795496.2035116763,0,0,1,0,0,0,0,0,0,76.6,42.6,41,10,3.5,1773479.68818853,1993509.2196018216,1751585.7785796607,1731473.2798797588,1729786.8715681876,1791817.8824729708,1759331.033644058,1730719.7671525383,1588628.197292276,2019254.1754441895
1780140.5671491064,0,0,0,1,0,0,0,0,0.04,68.9,36,45,9,3,1795496.2035116763,1773479.68818853,1993509.2196018216,1751585.7785796607,1731473.2798797588,1729786.8715681876,1791817.8824729708,1803918.5203942084,1577793.03885147,1964934.607655754
1740946.2357232568,0,0,0,0,1,0,0,0,0,75.4,36.7,45,5,2.5,1780140.5671491064,1795496.2035116763,1773479.68818853,1993509.2196018216,1751585.7785796607,1731473.2798797588,1729786.8715681876,1784862.2710448825,1592852.745863411,1905459.3162313127
1741172.446632332,0,0,0,0,0,1,0,0,0.05,75,37.6,42,6,2.7,1740946.2357232568,1780140.5671491064,1795496.2035116763,1773479.68818853,1993509.2196018216,1751585.7785796607,1731473.2798797588,1793423.501174158,1733117.9468926315,1454241.1136652448
1759885.8637738896,0,0,0,0,0,0,1,0,0,79,39.5,44,7,2.7,1741172.446632332,1740946.2357232568,1780140.5671491064,1795496.2035116763,1773479.68818853,1993509.2196018216,1751585.7785796607,1814361.9240298467,1813037.348445523,1410003.6404215635
1865323.0377925416,1,0,0,0,0,0,0,0,0.02,74,46.8,43,9,3.7,1759885.8637738896,1741172.446632332,1740946.2357232568,1780140.5671491064,1795496.2035116763,1773479.68818853,1993509.2196018216,1847119.7172743252,1870273.3463636264,1656752.3157291035
1756090.023774153,0,1,0,0,0,0,0,0,0,78.3,48.4,33,9,3.1,1865323.0377925416,1759885.8637738896,1741172.446632332,1740946.2357232568,1780140.5671491064,1795496.2035116763,1773479.68818853,1790657.8035120124,1822437.8928604547,1524809.4170369676
1706153.6663750235,0,0,1,0,0,0,0,0,0.01,74.4,44.8,60,12,2.8,1756090.023774153,1865323.0377925416,1759885.8637738896,1741172.446632332,1740946.2357232568,1780140.5671491064,1795496.2035116763,1759331.033644058,1730719.7671525383,1588628.197292276
1654107.8772877287,0,0,0,1,0,0,0,0,0,65.8,39.7,80,32,3.3,1706153.6663750235,1756090.023774153,1865323.0377925416,1759885.8637738896,1741172.446632332,1740946.2357232568,1780140.5671491064,1791817.8824729708,1803918.5203942084,1577793.03885147
1633988.7957306844,0,0,0,0,1,0,0,0,0.04,58.5,43.9,86,54,2.1,1654107.8772877287,1706153.6663750235,1756090.023774153,1865323.0377925416,1759885.8637738896,1741172.446632332,1740946.2357232568,1729786.8715681876,1784862.2710448825,1592852.745863411
1581538.160929132,0,0,0,0,0,1,0,0,0,55.9,44.4,85,72,2.8,1633988.7957306844,1654107.8772877287,1706153.6663750235,1756090.023774153,1865323.0377925416,1759885.8637738896,1741172.446632332,1731473.2798797588,1793423.501174158,1733117.9468926315
1672364.1598838635,0,0,0,0,0,0,1,0,0,66.9,37.8,74,15,2.6,1581538.160929132,1633988.7957306844,1654107.8772877287,1706153.6663750235,1756090.023774153,1865323.0377925416,1759885.8637738896,1751585.7785796607,1814361.9240298467,1813037.348445523
1611433.5333945884,1,0,0,0,0,0,0,0,0,64.5,42.4,68,20,4.9,1672364.1598838635,1581538.160929132,1633988.7957306844,1654107.8772877287,1706153.6663750235,1756090.023774153,1865323.0377925416,1993509.2196018216,1847119.7172743252,1870273.3463636264
1842087.0481837655,0,1,0,0,0,0,0,0,0,66.1,36.7,66,17,3.5,1611433.5333945884,1672364.1598838635,1581538.160929132,1633988.7957306844,1654107.8772877287,1706153.6663750235,1756090.023774153,1773479.68818853,1790657.8035120124,1822437.8928604547
1652096.664820336,0,0,1,0,0,0,0,0,0,74.2,39.1,55,14,2.6,1842087.0481837655,1611433.5333945884,1672364.1598838635,1581538.160929132,1633988.7957306844,1654107.8772877287,1706153.6663750235,1795496.2035116763,1759331.033644058,1730719.7671525383
1659441.412871774,0,0,0,1,0,0,0,0,0,64.7,44.2,81,28,4.1,1652096.664820336,1842087.0481837655,1611433.5333945884,1672364.1598838635,1581538.160929132,1633988.7957306844,1654107.8772877287,1780140.5671491064,1791817.8824729708,1803918.5203942084
1641533.9468989915,0,0,0,0,1,0,0,0,0,68.6,40,87,18,3.7,1659441.412871774,1652096.664820336,1842087.0481837655,1611433.5333945884,1672364.1598838635,1581538.160929132,1633988.7957306844,1740946.2357232568,1729786.8715681876,1784862.2710448825
1717910.7240365448,0,0,0,0,0,1,0,0,0.01,71.9,38.1,55,12,2.8,1641533.9468989915,1659441.412871774,1652096.664820336,1842087.0481837655,1611433.5333945884,1672364.1598838635,1581538.160929132,1741172.446632332,1731473.2798797588,1793423.501174158
1688697.8741684435,0,0,0,0,0,0,1,0,0,81.3,42,45,9,3.2,1717910.7240365448,1641533.9468989915,1659441.412871774,1652096.664820336,1842087.0481837655,1611433.5333945884,1672364.1598838635,1759885.8637738896,1751585.7785796607,1814361.9240298467
1696367.4263757032,1,0,0,0,0,0,0,0,0,83.5,45.6,48,10,2.6,1688697.8741684435,1717910.7240365448,1641533.9468989915,1659441.412871774,1652096.664820336,1842087.0481837655,1611433.5333945884,1865323.0377925416,1993509.2196018216,1847119.7172743252
1701094.740661089,0,1,0,0,0,0,0,0,0,72.8,44.2,54,12,2.6,1696367.4263757032,1688697.8741684435,1717910.7240365448,1641533.9468989915,1659441.412871774,1652096.664820336,1842087.0481837655,1756090.023774153,1773479.68818853,1790657.8035120124
