Consumption,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Holiday,Precip (in),Max Air Temp (F),Min Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Wind Speed (mph),Consumption_t1,Consumption_t2,Consumption_t3,Consumption_t4,Consumption_t5,Consumption_t6,Consumption_t7,Consumption_t14,Consumption_t21,Consumption_t28
16858.846752076,0,0,1,0,0,0,0,0,0,74,47.8,75,20,3,18472.245193522398,11584.706492702,16082.5184404416,13464.561038026,11457.537661542,12529.3464926364,11578.7968823128,15476.371946977199,20624.540258308,14933.061817144799
16010.3314274596,0,0,0,1,0,0,0,0,0.04,75.1,45.9,89,33,2,16858.846752076,18472.245193522398,11584.706492702,16082.5184404416,13464.561038026,11457.537661542,12529.3464926364,17207.9625962076,17329.5210377576,21284.696102418
16231.0067521196,0,0,0,0,1,0,0,0,0,80.2,47.7,76,13,2.6,16010.3314274596,16858.846752076,18472.245193522398,11584.706492702,16082.5184404416,13464.561038026,11457.537661542,16121.9407781012,19030.2171415356,19562.306492148
17424.448829958797,0,0,0,0,0,1,0,0,0.02,82.2,47.6,61,14,2.7,16231.0067521196,16010.3314274596,16858.846752076,18472.245193522398,11584.706492702,16082.5184404416,13464.561038026,17479.2062325524,20857.0348037464,20152.9683102888
18721.9449337648,0,0,0,0,0,0,1,0,0,78.7,48,74,18,2.9,17424.448829958797,16231.0067521196,16010.3314274596,16858.846752076,18472.245193522398,11584.706492702,16082.5184404416,10442.5059733008,22126.8529854764,19565.7475311088
14471.5137652288,1,0,0,0,0,0,0,0,0.05,66.3,44.2,89,42,2.9,18721.9449337648,17424.448829958797,16231.0067521196,16010.3314274596,16858.846752076,18472.245193522398,11584.706492702,9509.7599993396,22089.7496088556,19910.2254531628
14666.5309080724,0,1,0,0,0,0,0,0,0,74.8,44.9,89,16,2.6,14471.5137652288,18721.9449337648,17424.448829958797,16231.0067521196,16010.3314274596,16858.846752076,18472.245193522398,16447.6425962604,17031.9459728432,18582.8072714368
12659.283116003999,0,0,1,0,0,0,0,0,0.04,69.1,42.2,83,25,2.9,14666.5309080724,14471.5137652288,18721.9449337648,17424.448829958797,16231.0067521196,16010.3314274596,16858.846752076,11578.7968823128,15476.371946977199,20624.540258308
10657.570908350799,0,0,0,1,0,0,0,1,0,64.9,39.9,87,13,6.3,12659.283116003999,14666.5309080724,14471.5137652288,18721.9449337648,17424.448829958797,16231.0067521196,16010.3314274596,12529.3464926364,17207.9625962076,17329.5210377576
12564.654544582,0,0,0,0,1,0,0,0,0.04,68.3,40.6,44,9,3.9,10657.570908350799,12659.283116003999,14666.5309080724,14471.5137652288,18721.9449337648,17424.448829958797,16231.0067521196,11457.537661542,16121.9407781012,19030.2171415356
