Consumption,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Holiday,Precip (in),Max Air Temp (F),Min Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Wind Speed (mph),Consumption_t1,Consumption_t2,Consumption_t3,Consumption_t4,Consumption_t5,Consumption_t6,Consumption_t7,Consumption_t14,Consumption_t21,Consumption_t28
3222794.4309450258,0,0,0,0,0,0,1,0,0,91.1,56.7,43,9,3.6,3045867.7275806894,3132765.8553668624,3160146.0527675585,3095968.5067979894,2986308.280312098,2679924.0060476605,2822634.439284503,3408943.043919112,3243200.3156189336,3657523.6236421093
3126797.8221205235,1,0,0,0,0,0,0,0,0,87.4,56.1,64,18,3.5,3222794.4309450258,3045867.7275806894,3132765.8553668624,3160146.0527675585,3095968.5067979894,2986308.280312098,2679924.0060476605,3317261.049120284,3380685.98002497,3512196.3550807727
3062338.4849821427,0,1,0,0,0,0,0,0,0,82.1,53.2,70,29,2.8,3126797.8221205235,3222794.4309450258,3045867.7275806894,3132765.8553668624,3160146.0527675585,3095968.5067979894,2986308.280312098,3206640.8475695243,3391851.553011208,3475405.589369042
3160658.5431571333,0,0,1,0,0,0,0,0,0,94.5,52.1,69,10,2.6,3062338.4849821427,3126797.8221205235,3222794.4309450258,3045867.7275806894,3132765.8553668624,3160146.0527675585,3095968.5067979894,3174722.9670522604,3483692.2096282067,3346730.106780575
3093316.0642007706,0,0,0,1,0,0,0,0,0.05,92.8,56.6,38,11,2.9,3160658.5431571333,3062338.4849821427,3126797.8221205235,3222794.4309450258,3045867.7275806894,3132765.8553668624,3160146.0527675585,3093436.9493955676,3402350.536906583,3460875.2039155057
2830564.313569667,0,0,0,0,1,0,0,0,0.01,82.9,53.5,90,19,6,3093316.0642007706,3160658.5431571333,3062338.4849821427,3126797.8221205235,3222794.4309450258,3045867.7275806894,3132765.8553668624,2974602.9130401835,3307701.319250818,3272491.935357159
2039042.8424558025,0,0,0,0,0,1,0,0,0.57,55.9,42.9,89,60,5.2,2830564.313569667,3093316.0642007706,3160658.5431571333,3062338.4849821427,3126797.8221205235,3222794.4309450258,3045867.7275806894,2867792.465255393,3481019.9436543663,3207052.1265305346
2055698.2190780223,0,0,0,0,0,0,1,0,0.32,56.6,44,88,47,5.1,2039042.8424558025,2830564.313569667,3093316.0642007706,3160658.5431571333,3062338.4849821427,3126797.8221205235,3222794.4309450258,2822634.439284503,3408943.043919112,3243200.3156189336
2173710.4455633336,1,0,0,0,0,0,0,0,0,61.2,36.9,94,34,2.6,2055698.2190780223,2039042.8424558025,2830564.313569667,3093316.0642007706,3160658.5431571333,3062338.4849821427,3126797.8221205235,2679924.0060476605,3317261.049120284,3380685.98002497
2165648.3904989585,0,1,0,0,0,0,0,0,0,67.1,37.3,80,19,2.4,2173710.4455633336,2055698.2190780223,2039042.8424558025,2830564.313569667,3093316.0642007706,3160658.5431571333,3062338.4849821427,2986308.280312098,3206640.8475695243,3391851.553011208
2282281.1343869627,0,0,1,0,0,0,0,1,0.02,68.8,39.4,76,18,2.6,2165648.3904989585,2173710.4455633336,2055698.2190780223,2039042.8424558025,2830564.313569667,3093316.0642007706,3160658.5431571333,3095968.5067979894,3174722.9670522604,3483692.2096282067
2329690.946331722,0,0,0,1,0,0,0,0,0,71.8,41.5,77,23,2.4,2282281.1343869627,2165648.3904989585,2173710.4455633336,2055698.2190780223,2039042.8424558025,2830564.313569667,3093316.0642007706,3160146.0527675585,3093436.9493955676,3402350.536906583
2303986.4600997414,0,0,0,0,1,0,0,0,0,68.9,40.9,78,28,2.9,2329690.946331722,2282281.1343869627,2165648.3904989585,2173710.4455633336,2055698.2190780223,2039042.8424558025,2830564.313569667,3132765.8553668624,2974602.9130401835,3307701.319250818
2492799.1852814346,0,0,0,0,0,1,0,0,0,72.9,42.2,88,32,2.7,2303986.4600997414,2329690.946331722,2282281.1343869627,2165648.3904989585,2173710.4455633336,2055698.2190780223,2039042.8424558025,3045867.7275806894,2867792.465255393,3481019.9436543663
2608495.667351322,0,0,0,0,0,0,1,0,0,85.4,46.8,59,9,2.7,2492799.1852814346,2303986.4600997414,2329690.946331722,2282281.1343869627,2165648.3904989585,2173710.4455633336,2055698.2190780223,3222794.4309450258,2822634.439284503,3408943.043919112
2871959.6382421167,1,0,0,0,0,0,0,0,0,90.7,49.1,54,10,2.7,2608495.667351322,2492799.1852814346,2303986.4600997414,2329690.946331722,2282281.1343869627,2165648.3904989585,2173710.4455633336,3126797.8221205235,2679924.0060476605,3317261.049120284
2699105.5540982764,0,1,0,0,0,0,0,0,0,82.7,50.2,54,12,3,2871959.6382421167,2608495.667351322,2492799.1852814346,2303986.4600997414,2329690.946331722,2282281.1343869627,2165648.3904989585,3062338.4849821427,2986308.280312098,3206640.8475695243
2705947.1624094895,0,0,1,0,0,0,0,0,0,74,47.8,75,20,3,2699105.5540982764,2871959.6382421167,2608495.667351322,2492799.1852814346,2303986.4600997414,2329690.946331722,2282281.1343869627,3160658.5431571333,3095968.5067979894,3174722.9670522604
2583010.5847556894,0,0,0,1,0,0,0,0,0.04,75.1,45.9,89,33,2,2705947.1624094895,2699105.5540982764,2871959.6382421167,2608495.667351322,2492799.1852814346,2303986.4600997414,2329690.946331722,3093316.0642007706,3160146.0527675585,3093436.9493955676
2604053.585273708,0,0,0,0,1,0,0,0,0,80.2,47.7,76,13,2.6,2583010.5847556894,2705947.1624094895,2699105.5540982764,2871959.6382421167,2608495.667351322,2492799.1852814346,2303986.4600997414,2830564.313569667,3132765.8553668624,2974602.9130401835
2667635.7566978643,0,0,0,0,0,1,0,0,0.02,82.2,47.6,61,14,2.7,2604053.585273708,2583010.5847556894,2705947.1624094895,2699105.5540982764,2871959.6382421167,2608495.667351322,2492799.1852814346,2039042.8424558025,3045867.7275806894,2867792.465255393
2727485.1489015003,0,0,0,0,0,0,1,0,0,78.7,48,74,18,2.9,2667635.7566978643,2604053.585273708,2583010.5847556894,2705947.1624094895,2699105.5540982764,2871959.6382421167,2608495.667351322,2055698.2190780223,3222794.4309450258,2822634.439284503
2710976.9889026466,1,0,0,0,0,0,0,0,0.05,66.3,44.2,89,42,2.9,2727485.1489015003,2667635.7566978643,2604053.585273708,2583010.5847556894,2705947.1624094895,2699105.5540982764,2871959.6382421167,2173710.4455633336,3126797.8221205235,2679924.0060476605
2658497.5541010965,0,1,0,0,0,0,0,0,0,74.8,44.9,89,16,2.6,2710976.9889026466,2727485.1489015003,2667635.7566978643,2604053.585273708,2583010.5847556894,2705947.1624094895,2699105.5540982764,2165648.3904989585,3062338.4849821427,2986308.280312098
2725258.048641915,0,0,1,0,0,0,0,0,0.04,69.1,42.2,83,25,2.9,2658497.5541010965,2710976.9889026466,2727485.1489015003,2667635.7566978643,2604053.585273708,2583010.5847556894,2705947.1624094895,2282281.1343869627,3160658.5431571333,3095968.5067979894
2661037.7889061146,0,0,0,1,0,0,0,1,0,64.9,39.9,87,13,6.3,2725258.048641915,2658497.5541010965,2710976.9889026466,2727485.1489015003,2667635.7566978643,2604053.585273708,2583010.5847556894,2329690.946331722,3093316.0642007706,3160146.0527675585
2537920.6315120673,0,0,0,0,1,0,0,0,0.04,68.3,40.6,44,9,3.9,2661037.7889061146,2725258.048641915,2658497.5541010965,2710976.9889026466,2727485.1489015003,2667635.7566978643,2604053.585273708,2303986.4600997414,2830564.313569667,3132765.8553668624
2445417.0512587507,0,0,0,0,0,1,0,0,0,72.7,37.1,50,9,2.5,2537920.6315120673,2661037.7889061146,2725258.048641915,2658497.5541010965,2710976.9889026466,2727485.1489015003,2667635.7566978643,2492799.1852814346,2039042.8424558025,3045867.7275806894
2822082.825778048,0,0,0,0,0,0,1,0,0.04,77.6,38.6,50,7,2.6,2445417.0512587507,2537920.6315120673,2661037.7889061146,2725258.048641915,2658497.5541010965,2710976.9889026466,2727485.1489015003,2608495.667351322,2055698.2190780223,3222794.4309450258
2832168.810192932,1,0,0,0,0,0,0,0,0,79.1,43.6,42,8,2.9,2822082.825778048,2445417.0512587507,2537920.6315120673,2661037.7889061146,2725258.048641915,2658497.5541010965,2710976.9889026466,2871959.6382421167,2173710.4455633336,3126797.8221205235
2671207.2559183957,0,1,0,0,0,0,0,0,0,81.8,41.2,45,8,2.8,2832168.810192932,2822082.825778048,2445417.0512587507,2537920.6315120673,2661037.7889061146,2725258.048641915,2658497.5541010965,2699105.5540982764,2165648.3904989585,3062338.4849821427
2686584.9598134314,0,0,1,0,0,0,0,0,0,76.6,42.6,41,10,3.5,2671207.2559183957,2832168.810192932,2822082.825778048,2445417.0512587507,2537920.6315120673,2661037.7889061146,2725258.048641915,2705947.1624094895,2282281.1343869627,3160658.5431571333
2578219.01280797,0,0,0,1,0,0,0,0,0.04,68.9,36,45,9,3,2686584.9598134314,2671207.2559183957,2832168.810192932,2822082.825778048,2445417.0512587507,2537920.6315120673,2661037.7889061146,2583010.5847556894,2329690.946331722,3093316.0642007706
2580504.760340279,0,0,0,0,1,0,0,0,0,75.4,36.7,45,5,2.5,2578219.01280797,2686584.9598134314,2671207.2559183957,2832168.810192932,2822082.825778048,2445417.0512587507,2537920.6315120673,2604053.585273708,2303986.4600997414,2830564.313569667
2617267.4741039597,0,0,0,0,0,1,0,0,0.05,75,37.6,42,6,2.7,2580504.760340279,2578219.01280797,2686584.9598134314,2671207.2559183957,2832168.810192932,2822082.825778048,2445417.0512587507,2667635.7566978643,2492799.1852814346,2039042.8424558025
2718521.2424086165,0,0,0,0,0,0,1,0,0,79,39.5,44,7,2.7,2617267.4741039597,2580504.760340279,2578219.01280797,2686584.9598134314,2671207.2559183957,2832168.810192932,2822082.825778048,2727485.1489015003,2608495.667351322,2055698.2190780223
2588551.2559241354,1,0,0,0,0,0,0,0,0.02,74,46.8,43,9,3.7,2718521.2424086165,2617267.4741039597,2580504.760340279,2578219.01280797,2686584.9598134314,2671207.2559183957,2832168.810192932,2710976.9889026466,2871959.6382421167,2173710.4455633336
2610386.5930654765,0,1,0,0,0,0,0,0,0,78.3,48.4,33,9,3.1,2588551.2559241354,2718521.2424086165,2617267.4741039597,2580504.760340279,2578219.01280797,2686584.9598134314,2671207.2559183957,2658497.5541010965,2699105.5540982764,2165648.3904989585
2612403.1167017,0,0,1,0,0,0,0,0,0.01,74.4,44.8,60,12,2.8,2610386.5930654765,2588551.2559241354,2718521.2424086165,2617267.4741039597,2580504.760340279,2578219.01280797,2686584.9598134314,2725258.048641915,2705947.1624094895,2282281.1343869627
2468598.5078805177,0,0,0,1,0,0,0,0,0,65.8,39.7,80,32,3.3,2612403.1167017,2610386.5930654765,2588551.2559241354,2718521.2424086165,2617267.4741039597,2580504.760340279,2578219.01280797,2661037.7889061146,2583010.5847556894,2329690.946331722
2524413.2819026154,0,0,0,0,1,0,0,0,0.04,58.5,43.9,86,54,2.1,2468598.5078805177,2612403.1167017,2610386.5930654765,2588551.2559241354,2718521.2424086165,2617267.4741039597,2580504.760340279,2537920.6315120673,2604053.585273708,2303986.4600997414
2379152.664769846,0,0,0,0,0,1,0,0,0,55.9,44.4,85,72,2.8,2524413.2819026154,2468598.5078805177,2612403.1167017,2610386.5930654765,2588551.2559241354,2718521.2424086165,2617267.4741039597,2445417.0512587507,2667635.7566978643,2492799.1852814346
2596464.448650859,0,0,0,0,0,0,1,0,0,66.9,37.8,74,15,2.6,2379152.664769846,2524413.2819026154,2468598.5078805177,2612403.1167017,2610386.5930654765,2588551.2559241354,2718521.2424086165,2822082.825778048,2727485.1489015003,2608495.667351322
2793215.875130702,1,0,0,0,0,0,0,0,0,64.5,42.4,68,20,4.9,2596464.448650859,2379152.664769846,2524413.2819026154,2468598.5078805177,2612403.1167017,2610386.5930654765,2588551.2559241354,2832168.810192932,2710976.9889026466,2871959.6382421167
2509503.634111443,0,1,0,0,0,0,0,0,0,66.1,36.7,66,17,3.5,2793215.875130702,2596464.448650859,2379152.664769846,2524413.2819026154,2468598.5078805177,2612403.1167017,2610386.5930654765,2671207.2559183957,2658497.5541010965,2699105.5540982764
2492413.56450224,0,0,1,0,0,0,0,0,0,74.2,39.1,55,14,2.6,2509503.634111443,2793215.875130702,2596464.448650859,2379152.664769846,2524413.2819026154,2468598.5078805177,2612403.1167017,2686584.9598134314,2725258.048641915,2705947.1624094895
2371190.399835334,0,0,0,1,0,0,0,0,0,64.7,44.2,81,28,4.1,2492413.56450224,2509503.634111443,2793215.875130702,2596464.448650859,2379152.664769846,2524413.2819026154,2468598.5078805177,2578219.01280797,2661037.7889061146,2583010.5847556894
2518880.3156692334,0,0,0,0,1,0,0,0,0,68.6,40,87,18,3.7,2371190.399835334,2492413.56450224,2509503.634111443,2793215.875130702,2596464.448650859,2379152.664769846,2524413.2819026154,2580504.760340279,2537920.6315120673,2604053.585273708
2519450.3312536096,0,0,0,0,0,1,0,0,0.01,71.9,38.1,55,12,2.8,2518880.3156692334,2371190.399835334,2492413.56450224,2509503.634111443,2793215.875130702,2596464.448650859,2379152.664769846,2617267.4741039597,2445417.0512587507,2667635.7566978643
2557422.1961860377,0,0,0,0,0,0,1,0,0,81.3,42,45,9,3.2,2519450.3312536096,2518880.3156692334,2371190.399835334,2492413.56450224,2509503.634111443,2793215.875130702,2596464.448650859,2718521.2424086165,2822082.825778048,2727485.1489015003
2586146.4933269,1,0,0,0,0,0,0,0,0,83.5,45.6,48,10,2.6,2557422.1961860377,2519450.3312536096,2518880.3156692334,2371190.399835334,2492413.56450224,2509503.634111443,2793215.875130702,2588551.2559241354,2832168.810192932,2710976.9889026466
2483126.574373015,0,1,0,0,0,0,0,0,0,72.8,44.2,54,12,2.6,2586146.4933269,2557422.1961860377,2519450.3312536096,2518880.3156692334,2371190.399835334,2492413.56450224,2509503.634111443,2610386.5930654765,2671207.2559183957,2658497.5541010965
